,SUT,A1-1,A1-2,A1-3,A1-4,A2-1,A3-1,A3-2,A4-1,B1-1,B1-2,Operations with Problem,B2-1,C1-1,C1-2,C1-3,C2-1,C2-2,D1-1,D1-2,In Host,D1-3,D3-1,D3-2,Paths,Operations,Body Operations,Parameters,Status Codes,Page Param
1114,amadeus_amadeus-flight-availabilities-search_1_0_2,1,1,1,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,1,1,2,"{""200"": 1, ""400"": 1}",{}
1115,azure_azsadmin-FileShare_2016-05-01,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,10,"{""200"": 2, ""404"": 2}",{}
1116,circuitsandbox_2_9_235,99,100,39,100,13,84,True,1,123,12,17,123,0,0,1,0,0,0,100,True,0,0,0,100,123,40,230,"{""200"": 119, ""400"": 69, ""401"": 123, ""500"": 123, ""503"": 123, ""409"": 1, ""403"": 5, ""404"": 12, ""201"": 2, ""204"": 2}","{""pagesize"": 1}"
1117,apisetu_ktech_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
1118,adyen_LegalEntityService_1,19,19,4,19,2,18,True,0,25,1,1,0,0,0,0,12,0,0,19,True,0,0,0,19,25,12,34,"{""200"": 23, ""400"": 25, ""401"": 25, ""403"": 25, ""500"": 25, ""204"": 2}",{}
1119,waterlinked_1_0_0,22,26,25,27,0,27,True,0,38,0,6,38,0,0,0,13,0,0,1,False,0,0,0,27,38,13,18,"{""200"": 34, ""404"": 8, ""500"": 16, ""503"": 5, ""400"": 8, ""204"": 4, ""408"": 3, ""409"": 3, ""201"": 1, ""403"": 1}",{}
1120,azure_keyvault_2018-02-14,9,9,0,9,2,6,True,0,12,0,3,12,0,0,0,4,0,0,9,False,0,0,0,9,12,4,48,"{""200"": 12, ""202"": 1, ""201"": 3}",{}
1121,openbanking_account-info-openapi_3_1_7,28,28,12,28,0,28,True,0,29,0,0,0,0,0,29,1,27,0,28,False,0,0,0,28,29,1,174,"{""201"": 1, ""400"": 29, ""401"": 29, ""403"": 29, ""405"": 29, ""406"": 29, ""415"": 1, ""500"": 29, ""200"": 27, ""204"": 1, ""404"": 22}",{}
1122,arespass_1_0,2,2,2,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,5,"{""200"": 2, ""400"": 2, ""405"": 2, ""500"": 2}",{}
1123,azure_marketplaceordering-Agreements_2015-06-01,6,6,0,6,0,5,True,0,7,0,1,3,0,0,0,1,0,0,6,False,0,0,0,6,7,1,31,"{""200"": 7}",{}
1124,freesound_2_0_0,2,2,1,2,0,1,False,1,2,1,1,2,0,0,0,0,0,0,2,True,0,0,0,2,2,0,7,"{""200"": 2, ""400"": 2, ""404"": 1}","{""page"": 1, ""page_size"": 1}"
1125,setlist_1_0,15,15,7,15,0,4,True,0,15,9,11,15,0,0,0,0,0,0,15,False,0,0,0,15,15,0,47,"{""200"": 15}",{}
1126,dweet_2_0,13,13,13,13,7,5,True,0,13,6,8,13,0,0,12,2,0,0,13,False,0,0,0,13,13,2,36,"{""200"": 13}",{}
1127,apisetu_edistrictodishasp_3_0_0,7,7,7,7,0,7,False,0,7,0,0,7,0,0,0,7,0,0,7,True,0,0,0,7,7,7,7,"{""200"": 7, ""400"": 7, ""401"": 7, ""404"": 7, ""500"": 7, ""502"": 7, ""503"": 7, ""504"": 7}",{}
1128,azure_hdinsight-extensions_2015-03-01-preview,2,2,0,2,0,2,True,0,6,0,0,0,0,0,0,2,0,0,2,False,0,0,0,2,6,2,29,"{""200"": 6, ""202"": 4}",{}
1129,azure_sql-failoverGroups_2015-05-01-preview,4,4,0,4,0,4,True,0,7,0,0,0,0,0,0,2,0,0,4,False,0,0,0,4,7,2,36,"{""200"": 7, ""201"": 1, ""202"": 5, ""204"": 1}",{}
1130,azure_eventhub-EventHub_2014-09-01,14,14,0,14,0,14,True,0,28,0,0,28,0,0,0,8,0,0,14,False,0,0,0,14,28,8,133,"{""200"": 28, ""201"": 3, ""202"": 3, ""204"": 5}",{}
1131,apisetu_transportup_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
1132,rbaskets_1_0_0,10,10,10,10,0,10,True,0,20,0,0,14,0,0,0,6,0,0,10,False,0,0,0,10,20,6,41,"{""200"": 10, ""204"": 12, ""401"": 17, ""404"": 14, ""400"": 6, ""201"": 2, ""403"": 2, ""409"": 2}",{}
1133,apisetu_mpmsu_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
1134,apisetu_ncert_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1135,apisetu_bhartiaxagi_3_0_0,5,5,5,5,0,5,False,0,5,0,0,5,0,0,0,5,0,0,5,True,0,0,0,5,5,5,5,"{""200"": 5, ""400"": 5, ""401"": 5, ""404"": 5, ""500"": 5, ""502"": 5, ""503"": 5, ""504"": 5}",{}
1136,papinet_order_status_1_0_0,2,2,1,2,0,2,False,1,2,0,0,2,0,0,0,0,2,0,2,False,0,0,0,2,2,0,4,"{""200"": 2}","{""offset"": 1, ""limit"": 1}"
1137,owler_1_0_0,13,13,9,13,0,10,False,5,13,3,3,0,0,0,0,0,0,0,0,False,0,0,0,13,13,0,40,"{""200"": 13, ""400"": 13, ""403"": 13, ""500"": 13, ""404"": 8}","{""limit"": 5}"
1138,yodlee_1_1_0,50,50,22,50,1,47,True,0,70,3,3,70,0,0,1,20,1,0,50,False,0,0,0,50,70,20,154,"{""200"": 44, ""400"": 50, ""401"": 70, ""404"": 70, ""204"": 21, ""201"": 7}",{}
1139,circleci_v1,17,12,17,17,1,16,False,2,22,0,1,21,0,0,0,4,0,0,17,True,0,0,0,17,22,4,102,"{""200"": 18, ""201"": 2, ""403"": 1}","{""limit"": 2, ""offset"": 2}"
1140,apisetu_uiic_3_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,True,0,0,0,2,2,2,2,"{""200"": 2, ""400"": 2, ""401"": 2, ""404"": 2, ""500"": 2, ""502"": 2, ""503"": 2, ""504"": 2}",{}
1141,googleapis_shoppingcontent_v2,73,73,13,73,0,60,False,0,86,4,15,86,0,0,86,41,0,0,73,True,0,0,0,73,86,41,2146,"{""200"": 86}",{}
1142,npr_authorization_2,3,3,3,3,0,3,False,0,3,0,0,3,0,0,1,0,0,0,0,False,0,0,0,3,3,3,4,"{""201"": 1, ""400"": 3, ""401"": 3, ""500"": 3, ""503"": 3, ""200"": 2, ""403"": 1}",{}
1143,amadeus_amadeus-airline-code-lookup_1_1_1,1,1,1,1,0,1,False,0,1,0,0,0,0,0,0,0,0,0,1,True,0,0,0,1,1,0,1,"{""200"": 1, ""400"": 1}",{}
1144,azure_web-WebApps_2018-02-01,264,264,0,264,135,208,True,0,365,8,62,141,0,0,0,99,0,0,264,False,0,0,0,264,365,99,1991,"{""200"": 339, ""404"": 86, ""202"": 30, ""204"": 44, ""201"": 18, ""409"": 4}",{}
1145,adyen_CheckoutUtilityService_1,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""403"": 1, ""500"": 1}",{}
1146,amadeus_amadeus-flight-choice-prediction_2_0_2,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,2,"{""200"": 1, ""400"": 1, ""500"": 1}",{}
1147,pdfgeneratorapi_3_1_1,7,7,2,7,0,4,False,0,11,0,3,0,0,0,0,5,0,0,7,True,0,0,0,7,11,5,21,"{""200"": 11, ""401"": 11, ""403"": 11, ""404"": 11, ""500"": 11}",{}
1148,nexmo_pricing_0_0_3,3,3,3,3,0,0,True,0,3,3,3,0,0,0,0,0,0,0,3,False,0,0,0,3,3,0,11,"{""200"": 3, ""400"": 3, ""401"": 3, ""404"": 3}",{}
1149,azure_subscription-operations_2018-03-01-preview,1,1,0,1,0,1,True,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
1150,apisetu_hsscboardmh_3_0_0,4,4,4,4,0,4,False,0,4,0,0,4,0,0,0,4,0,0,4,True,0,0,0,4,4,4,4,"{""200"": 4, ""400"": 4, ""401"": 4, ""404"": 4, ""500"": 4, ""502"": 4, ""503"": 4, ""504"": 4}",{}
1151,abstractapi_geolocation_1_0_0,0,1,1,1,0,1,False,0,1,0,1,1,0,0,0,0,0,0,0,False,0,0,0,1,1,0,3,"{""200"": 1}",{}
1152,azure_web-DomainRegistrationProvider_2015-04-01,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
1153,googleapis_books_v1,49,49,19,49,8,29,False,1,51,13,20,51,0,0,51,4,0,0,0,False,0,0,0,49,51,4,1359,"{""200"": 51}","{""page_size"": 1}"
1154,azure_automation-connectionType_2015-10-31,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,4,1,20,"{""200"": 3, ""201"": 1, ""409"": 1, ""204"": 1}",{}
1155,googleapis_policytroubleshooter_v1,1,1,1,1,0,1,False,0,1,0,0,1,0,0,1,1,0,0,0,False,0,0,0,1,1,1,23,"{""200"": 1}",{}
1156,azure_apimanagement-apimpolicies_2018-06-01-preview,2,2,0,2,0,2,True,0,5,0,0,0,0,0,0,1,0,0,2,False,0,0,3,2,5,1,27,"{""200"": 5, ""201"": 1, ""204"": 1}",{}
1157,ip2proxy_1_0,0,1,1,1,0,1,False,0,1,0,0,1,0,0,1,0,0,0,1,False,0,0,0,1,1,0,4,"{""200"": 1}",{}
1158,gov_geomark_4_1_2,7,7,2,7,0,7,True,0,7,0,0,7,0,0,0,0,0,0,7,True,0,0,0,7,7,1,27,"{""200"": 7, ""302"": 2, ""400"": 6, ""500"": 7, ""404"": 5}",{}
1159,azure_applicationinsights-QueryPacks_API_2019-09-01-preview,3,3,0,3,0,3,True,0,6,0,0,0,0,0,0,2,0,0,3,False,0,0,0,3,6,2,23,"{""200"": 6, ""204"": 1}",{}
1160,apideck_customer-support_9_3_0,2,2,2,2,0,2,False,1,5,0,0,0,0,0,0,2,1,0,2,False,0,0,0,2,5,2,29,"{""200"": 4, ""400"": 5, ""401"": 5, ""404"": 5, ""201"": 1}","{""limit"": 1}"
1161,mermade_openapi-converter_1_0_0,4,4,4,4,0,4,False,0,6,0,0,6,0,0,0,0,0,0,4,True,0,0,0,4,6,2,5,"{""301"": 1, ""200"": 5, ""400"": 2}",{}
1162,azure_azsadmin-Network_2015-06-15,5,5,0,5,2,5,True,0,5,0,0,5,0,0,0,0,0,0,5,False,0,0,0,5,5,0,8,"{""200"": 5}",{}
1163,mastercard_MATCH_1_0_0,6,6,5,6,0,4,False,0,6,1,2,0,0,0,0,5,0,0,0,False,0,0,0,6,6,5,12,"{""200"": 6, ""400"": 1}",{}
1164,letmc_free-tier_v2-free-tier,43,43,0,43,18,42,False,24,43,0,1,43,0,0,0,0,0,0,0,False,0,0,0,43,43,0,146,"{""200"": 43}","{""offset"": 24}"
1165,apisetu_aaharjh_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1166,azure_containerservice-containerService_2016-03-30,3,3,0,3,0,3,True,0,5,0,0,5,0,0,0,1,0,0,3,False,0,0,0,3,5,1,18,"{""200"": 4, ""201"": 1, ""202"": 2, ""204"": 1}",{}
1167,apisetu_bput_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1168,azure_network_2015-05-01-preview,52,57,0,54,2,50,True,0,87,0,13,87,0,0,0,19,0,0,57,False,0,0,0,57,87,19,355,"{""200"": 86, ""201"": 17, ""202"": 20, ""204"": 16}",{}
1169,reloadly_1_0_0,1,1,1,1,0,1,False,0,2,0,0,2,0,0,0,1,0,0,1,False,0,0,0,1,2,1,1,"{""200"": 1, ""201"": 1}",{}
1170,amadeus_amadeus-seatmap-display_1_9_2,1,1,1,1,0,1,False,0,2,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,2,1,4,"{""200"": 2, ""400"": 2, ""404"": 1}",{}
1171,letmc_maintenance_v3-maintenance,1,1,0,1,0,0,False,0,1,1,1,1,0,0,0,1,0,0,0,False,0,0,0,1,1,1,3,"{""200"": 1}",{}
1172,apisetu_iciciprulife_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1173,azure_EnterpriseKnowledgeGraph-EnterpriseKnowledgeGraphSwagger_2018-12-03,4,4,0,4,0,4,True,0,7,0,0,1,0,0,0,2,0,0,4,False,0,0,0,4,7,2,24,"{""200"": 7, ""201"": 2, ""204"": 1}",{}
1174,azure_network-vmssPublicIpAddress_2017-03-30,3,3,0,3,0,0,True,0,3,0,3,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,20,"{""200"": 3}",{}
1175,salesloft_v2,86,36,86,11,2,79,False,39,118,3,10,118,0,0,0,0,0,0,0,False,0,0,0,86,118,35,522,"{""200"": 106, ""204"": 9, ""201"": 3, ""403"": 1}","{""per_page"": 39, ""page"": 36}"
1176,apisetu_orientalinsurance_3_0_0,10,10,10,10,0,10,False,0,10,0,0,10,0,0,0,10,0,0,10,True,0,0,0,10,10,10,10,"{""200"": 10, ""400"": 10, ""401"": 10, ""404"": 10, ""500"": 10, ""502"": 10, ""503"": 10, ""504"": 10}",{}
1177,interactivebrokers_1_0_0,13,8,12,13,6,12,False,0,16,0,1,16,0,0,0,9,0,0,13,True,0,0,0,13,16,9,32,"{""200"": 16, ""202"": 11, ""204"": 11, ""401"": 16, ""403"": 16, ""408"": 16, ""400"": 15}",{}
1178,apisetu_epfindia_3_0_0,3,3,3,3,0,3,False,0,3,0,0,3,0,0,0,3,0,0,3,True,0,0,0,3,3,3,3,"{""200"": 3, ""400"": 3, ""401"": 3, ""404"": 3, ""500"": 3, ""502"": 3, ""503"": 3, ""504"": 3}",{}
1179,geodesystems_1_0_0,241,40,240,240,2,0,True,0,241,241,241,241,0,0,0,0,0,0,241,False,0,0,0,241,241,0,4623,"{""200"": 241}",{}
1180,azure_azurestack-Registration_2017-06-01,3,3,0,3,0,2,True,0,6,0,1,2,0,0,0,2,0,0,3,False,0,0,0,3,6,2,25,"{""200"": 6, ""201"": 1, ""204"": 1}",{}
1181,azure_softwareplan_2019-06-01-preview,5,5,0,5,0,5,True,0,8,0,0,0,0,0,0,2,0,0,5,False,0,0,0,5,8,2,24,"{""204"": 2, ""200"": 7}",{}
1182,gov_geocoder_2_0_0,16,16,0,16,0,0,False,0,16,0,16,16,0,0,0,0,0,0,16,True,0,0,0,16,16,0,160,"{""200"": 16}",{}
1183,api_vehicle-enquiry_1_1_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,0,True,0,0,0,1,1,1,3,"{""200"": 1, ""400"": 1, ""404"": 1, ""500"": 1, ""503"": 1}",{}
1184,visagecloud_1_1,35,36,30,36,10,31,True,0,52,2,7,52,0,0,0,0,0,0,0,False,0,0,0,36,52,3,272,"{""200"": 52, ""401"": 52, ""403"": 52, ""404"": 38, ""201"": 16, ""204"": 14}",{}
1185,whapi_sessions_2_0_0,3,3,2,3,0,3,False,0,4,0,0,4,0,0,0,1,0,0,3,True,0,0,0,3,4,1,27,"{""200"": 4, ""401"": 1, ""403"": 3, ""404"": 4}",{}
1186,azure_azsadmin-LogicalSubnet_2016-05-01,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,12,"{""200"": 2, ""404"": 2}",{}
1187,azure_automation-hybridRunbookWorkerGroup_2015-10-31,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,4,1,21,"{""200"": 4}",{}
1188,appveyor_1_0_0,37,37,11,37,0,36,False,0,53,0,1,0,0,0,0,17,0,0,37,False,0,0,0,37,53,18,98,"{""200"": 37, ""204"": 16}",{}
1189,sportsdata_lol-v3-scores_1_0,16,16,0,16,0,16,False,0,16,0,0,16,0,0,0,0,0,0,16,True,0,0,0,16,16,0,25,"{""200"": 16}",{}
1190,azure_azsadmin-acquisitions_2015-12-01-preview,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,5,"{""200"": 1, ""404"": 1}",{}
1191,azure_sql-virtualclusters_2015-05-01-preview,3,3,0,3,0,3,True,0,5,0,0,0,0,0,0,1,0,0,3,False,0,0,0,3,5,1,18,"{""200"": 5, ""202"": 2, ""204"": 1}",{}
1192,azure_sql-syncGroups_2015-05-01-preview,8,8,0,8,0,7,True,0,11,0,1,0,0,0,0,2,0,0,8,False,0,0,0,8,11,2,68,"{""200"": 11, ""201"": 1, ""202"": 4, ""204"": 1}",{}
1193,apideck_ecommerce_9_3_0,7,7,7,7,1,7,False,3,7,0,0,0,0,0,0,0,3,0,7,False,0,0,0,7,7,0,46,"{""200"": 7, ""400"": 7, ""401"": 7, ""404"": 7}","{""limit"": 3}"
1194,apisetu_pramericalife_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1195,azure_security_2015-06-01-preview,36,36,0,36,0,32,True,0,38,0,4,0,0,0,0,2,0,0,36,False,0,0,0,36,38,2,157,"{""200"": 33, ""204"": 5, ""202"": 1}",{}
1196,azure_web-Recommendations_2016-03-01,9,9,0,9,0,0,True,0,9,0,9,9,0,0,0,0,0,0,9,False,0,0,0,9,9,0,40,"{""200"": 6, ""204"": 3}",{}
1197,bufferapp_1,18,17,0,18,6,6,False,3,18,1,12,18,0,0,0,0,0,0,18,False,0,0,0,18,18,0,43,"{""200"": 18, ""400"": 18, ""403"": 18, ""404"": 18, ""405"": 18, ""406"": 18, ""500"": 18}","{""page"": 3}"
1198,azure_automation-schedule_2015-10-31,2,2,0,2,0,2,True,0,5,0,0,0,0,0,0,2,0,0,2,False,0,0,0,2,5,2,26,"{""200"": 5, ""201"": 1, ""409"": 1}",{}
1199,twitter_legacy_1_1,82,57,82,0,0,28,False,3,83,29,54,83,0,0,0,0,0,0,82,False,0,0,0,82,83,0,253,"{""200"": 83}","{""page"": 3}"
1200,azure_postgresql-PrivateLinkResources_2018-06-01,2,2,0,2,0,2,True,0,2,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,2,0,9,"{""200"": 2}",{}
1201,cycat_0_9,14,14,14,14,0,7,True,0,14,6,7,14,0,0,0,0,0,0,14,False,0,0,0,14,14,0,13,"{""200"": 14}",{}
1202,twilio_twilio_sync_v1_1_42_0,21,21,0,21,0,15,True,10,48,6,14,48,0,0,3,0,15,0,0,False,0,0,0,21,48,18,155,"{""200"": 30, ""201"": 8, ""204"": 10}","{""Page"": 10}"
1203,google_2_0,30,13,29,28,0,25,True,0,30,1,5,30,0,0,0,16,0,0,30,False,0,0,0,30,30,16,20,"{""200"": 30, ""404"": 1}",{}
1204,apisetu_chitkarauniversity_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1205,azure_apimanagement-apimbackends_2019-01-01,3,3,0,3,0,0,True,0,7,1,7,0,0,0,0,3,0,0,3,False,0,0,3,3,7,3,43,"{""200"": 5, ""201"": 1, ""204"": 2, ""202"": 1}",{}
1206,omdbapi_1,0,1,1,1,0,1,False,1,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,11,"{""200"": 1}","{""page"": 1}"
1207,apisetu_kkhsou_3_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,True,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1, ""404"": 1, ""500"": 1, ""502"": 1, ""503"": 1, ""504"": 1}",{}
1208,azure_network-availableServiceAliases_2019-08-01,2,2,0,2,2,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,7,"{""200"": 2}",{}
1209,azure_network-azureFirewall_2018-04-01,3,3,0,3,0,3,True,0,5,0,0,5,0,0,0,1,0,0,3,False,0,0,0,3,5,1,18,"{""200"": 5, ""201"": 1, ""202"": 1, ""204"": 1}",{}
1210,wso2apistore_transform_1_0_0,2,2,2,2,0,2,False,0,2,0,0,2,0,0,0,2,0,0,2,False,0,0,0,2,2,2,2,"{""200"": 2}",{}
1211,orbit_v1,21,2,21,21,2,20,False,7,33,1,1,26,0,0,0,12,0,0,21,True,0,0,0,21,33,12,137,"{""200"": 19, ""401"": 1, ""201"": 6, ""403"": 14, ""404"": 1, ""204"": 9}","{""page"": 7}"
1212,azure_monitor-logProfiles_API_2016-03-01,2,2,0,2,0,2,True,0,5,0,0,3,0,0,0,2,0,0,2,False,0,0,0,2,5,2,16,"{""200"": 5}",{}
1213,azure_sql-recoverableManagedDatabases_2017-10-01-preview,2,2,0,2,0,2,True,0,2,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,2,0,9,"{""200"": 2}",{}
1214,selectpdf_1_0_0,1,1,1,1,0,1,True,0,1,0,0,0,0,0,0,1,0,0,1,False,0,0,0,1,1,1,1,"{""200"": 1, ""400"": 1, ""401"": 1}",{}
1215,azure_signalr_2018-03-01-preview,8,8,0,8,2,6,True,0,11,1,2,11,0,0,0,4,0,0,8,False,0,0,0,8,11,4,40,"{""200"": 8, ""201"": 2, ""202"": 3, ""204"": 1}",{}
1216,azure_security-iotSecuritySolutionAnalytics_2017-08-01-preview,7,7,0,7,0,5,True,0,7,0,2,0,0,0,0,0,0,0,7,False,0,0,0,7,7,0,33,"{""200"": 7}",{}
1217,bintable_1_0_0-oas3,2,2,2,2,0,2,False,0,2,0,0,0,0,0,0,0,0,0,2,True,0,0,0,2,2,0,3,"{""200"": 2, ""401"": 2, ""403"": 2}",{}
1218,azure_hdinsight-locations_2018-06-01-preview,3,3,0,3,3,3,True,0,3,0,0,0,0,0,0,0,0,0,3,False,0,0,0,3,3,0,9,"{""200"": 3}",{}
1219,googleapis_acceleratedmobilepageurl_v1,1,1,0,1,0,0,False,0,1,0,1,1,0,0,1,1,0,0,0,False,0,0,0,1,1,1,23,"{""200"": 1}",{}
1220,vimeo_3_4,178,42,179,179,30,176,False,81,326,0,7,324,0,0,0,64,0,0,179,False,0,0,0,179,326,64,893,"{""200"": 197, ""404"": 151, ""400"": 66, ""403"": 125, ""204"": 99, ""401"": 36, ""304"": 8, ""201"": 30, ""202"": 1, ""500"": 8, ""503"": 2}","{""page"": 81, ""per_page"": 81, ""offset"": 2}"
1221,azure_sql-virtualNetworkRules_2015-05-01-preview,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,1,0,0,2,False,0,0,0,2,4,1,20,"{""200"": 4, ""201"": 1, ""202"": 2, ""204"": 1}",{}
1222,nasa_apod_1_0_0,1,1,1,1,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,2,"{""200"": 1, ""400"": 1}",{}
1223,azure_azsadmin-queueServices_2015-12-01-preview,3,3,0,3,0,3,True,0,3,0,0,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,15,"{""200"": 3, ""404"": 3}",{}
1224,azure_azsadmin-storage_2015-12-01-preview,1,1,0,1,0,1,True,0,1,0,0,1,0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,"{""200"": 1}",{}
1225,taxrates_1_0_0,3,3,3,3,1,3,False,0,3,0,0,3,0,0,0,0,0,0,0,False,0,0,0,3,3,0,16,"{""200"": 3, ""404"": 3, ""500"": 3}",{}
1226,azure_apimanagement-apimsubscriptions_2018-06-01-preview,4,4,0,4,0,2,True,0,8,2,2,0,0,0,0,2,0,0,4,False,0,0,3,4,8,2,49,"{""200"": 5, ""201"": 1, ""204"": 4}",{}
1227,googleapis_playintegrity_v1,1,1,0,1,0,1,False,0,1,0,0,1,0,0,1,1,0,0,0,False,0,0,0,1,1,1,24,"{""200"": 1}",{}
1228,azure_security-subAssessments_2019-01-01-preview,3,3,0,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,3,False,0,0,0,3,3,0,9,"{""200"": 3}",{}
1229,azure_azsadmin-LogicalNetwork_2016-05-01,2,2,0,2,0,2,True,0,2,0,0,2,0,0,0,0,0,0,2,False,0,0,0,2,2,0,10,"{""200"": 2, ""404"": 2}",{}
1230,azure_resources-subscriptions_2015-11-01,4,4,2,4,0,4,True,0,4,0,0,4,0,0,0,0,0,0,4,False,0,0,0,4,4,0,6,"{""200"": 4}",{}
1231,amadeus_amadeus-flight-offers-price_1_2_2,1,1,1,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,True,0,0,0,1,1,1,4,"{""200"": 1, ""400"": 1}",{}
1232,googleapis_mybusinessnotifications_v1,1,1,1,1,0,1,False,0,2,0,0,2,0,0,2,1,0,0,0,False,0,0,0,1,2,1,48,"{""200"": 2}",{}
1233,visualcrossing_weather_4_6,5,5,0,5,0,4,True,0,5,0,1,5,0,0,5,0,0,0,5,False,0,0,0,5,5,0,42,"{""200"": 5}",{}
1234,azure_security-locations_2015-06-01-preview,2,2,0,2,0,2,True,0,2,0,0,0,0,0,0,0,0,0,2,False,0,0,0,2,2,0,5,"{""200"": 2}",{}
1235,contentgroove_1_0_0,7,4,7,7,1,7,False,2,15,0,0,0,0,0,0,5,0,0,0,False,0,0,0,7,15,5,29,"{""200"": 12, ""401"": 15, ""404"": 6, ""204"": 3}","{""page"": 2}"
1236,haloapi_profile_1_0,3,3,3,3,0,3,False,0,3,0,0,3,0,0,0,0,0,0,3,False,0,0,0,3,3,0,6,"{""200"": 1, ""404"": 3, ""500"": 3, ""302"": 2, ""400"": 2}",{}
1237,azure_sql-ManagedBackupShortTermRetention_2017-03-01-preview,2,2,0,2,0,2,True,0,4,0,0,0,0,0,0,2,0,0,2,False,0,0,0,2,4,2,25,"{""200"": 4, ""202"": 2}",{}
1238,hsbc_branches_2_2_1,6,6,6,6,3,6,True,0,6,0,0,0,0,0,0,0,0,0,0,False,0,0,0,6,6,0,8,"{""200"": 6, ""400"": 6, ""408"": 6, ""500"": 6, ""503"": 6}",{}
